"fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality"
06.iyn;0.44;0.15;02.yan;0.076;22;53;0.9957;mar.32;0.62;09.mar;5
06.avq;0.65;0.02;02.yan;0.078;8;15;0.99498;mar.35;0.62;10.apr;6
09.iyn;0.38;0.42;01.sen;0.071;5;13;0.99659;mar.15;0.75;10.may;6
10.fev;0.33;0.46;01.sen;0.081;6;9;0.99628;03.yan;0.48;10.apr;6
08.avq;0.27;0.46;02.yan;0.095;20;29;0.99488;mar.26;0.56;11.mar;6
07.sen;0.57;0.31;2;0.079;10;79;0.99677;mar.29;0.69;09.may;6
08.fev;0.34;0.37;01.sen;0.057;43;74;0.99408;mar.23;0.81;12;6
08.fev;0.4;0.31;01.sen;0.082;8;24;0.996;mar.24;0.69;10.iyn;6
9;0.39;0.4;01.mar;0.044;25;50;0.99478;03.fev;0.83;10.sen;6
10.sen;0.32;0.52;01.avq;0.132;17;44;0.99734;mar.28;0.77;11.may;6
10.sen;0.32;0.52;01.avq;0.132;17;44;0.99734;mar.28;0.77;11.may;6
08.yan;0.53;0.22;02.fev;0.078;33;89;0.99678;mar.26;0.46;09.iyn;6
10.may;0.36;0.47;02.fev;0.074;9;23;0.99638;mar.23;0.76;12;6
12.iyn;0.39;0.49;02.may;0.08;8;20;0.9992;03.iyl;0.82;10.mar;6
09.fev;0.46;0.23;02.iyn;0.091;18;77;0.99922;mar.15;0.51;09.apr;5
07.may;0.58;0.03;04.yan;0.08;27;46;0.99592;03.fev;0.47;09.fev;5
9;0.58;0.25;2;0.104;8;21;0.99769;mar.27;0.72;09.iyn;5
05.yan;0.42;0;01.avq;0.044;18;88;0.99157;mar.68;0.73;13.iyn;7
07.iyn;0.43;0.29;02.yan;0.075;19;66;0.99718;03.apr;0.64;09.may;5
07.iyl;0.18;0.34;02.iyl;0.066;15;58;0.9947;mar.37;0.78;11.avq;6
07.avq;0.815;0.01;02.iyn;0.074;48;90;0.99621;mar.38;0.62;10.avq;5
07.iyn;0.43;0.29;02.yan;0.075;19;66;0.99718;03.apr;0.64;09.may;5
10.fev;0.23;0.37;02.fev;0.057;14;36;0.99614;mar.23;0.49;09.mar;4
07.yan;0.75;0.01;02.fev;0.059;11;18;0.99242;mar.39;0.4;12.avq;6
6;0.33;0.32;12.sen;0.054;6;113;0.99572;03.mar;0.56;11.may;4
07.avq;0.55;0;01.iyl;0.07;7;17;0.99659;mar.26;0.64;09.apr;6
07.yan;0.75;0.01;02.fev;0.059;11;18;0.99242;mar.39;0.4;12.avq;6
08.yan;0.73;0;02.may;0.081;12;24;0.99798;mar.38;0.46;09.iyn;4
06.may;0.67;0;04.mar;0.057;11;20;0.99488;mar.45;0.56;11.avq;4
07.may;0.61;0.2;01.iyl;0.076;36;60;0.99494;03.yan;0.4;09.mar;5
09.avq;0.37;0.39;02.may;0.079;28;65;0.99729;mar.16;0.59;09.avq;5
9;0.4;0.41;2;0.058;15;40;0.99414;mar.22;0.6;12.fev;6
08.mar;0.56;0.22;02.apr;0.082;10;86;0.9983;mar.37;0.62;09.may;5
05.sen;0.29;0.25;13.apr;0.067;72;160;0.99721;mar.33;0.54;10.mar;6
07.apr;0.55;0.19;01.avq;0.082;15;34;0.99655;mar.49;0.68;10.may;5
07.apr;0.74;0.07;01.iyl;0.086;15;48;0.99502;03.dek;0.48;10;5
07.apr;0.55;0.19;01.avq;0.082;15;34;0.99655;mar.49;0.68;10.may;5
06.sen;0.41;0.33;02.fev;0.081;22;36;0.9949;mar.41;0.75;11.yan;6
07.yan;0.6;0.01;02.mar;0.079;24;37;0.99514;03.apr;0.61;10.sen;6
07.yan;0.6;0.01;02.mar;0.079;24;37;0.99514;03.apr;0.61;10.sen;6
07.may;0.58;0.14;02.fev;0.077;27;60;0.9963;mar.28;0.59;09.avq;5
07.yan;0.72;0;01.avq;0.123;6;14;0.99627;mar.45;0.58;09.avq;5
07.sen;0.66;0;01.apr;0.096;6;13;0.99569;mar.43;0.58;09.may;5
07.avq;0.7;0.06;01.sen;0.079;20;35;0.99628;03.apr;0.69;10.sen;5
06.yan;0.64;0.02;02.apr;0.069;26;46;0.99358;mar.47;0.45;11;5
07.may;0.59;0.22;01.avq;0.082;43;60;0.99499;03.yan;0.42;09.fev;5
7;0.58;0.28;04.avq;0.085;12;69;0.99633;mar.32;0.7;11;6
06.avq;0.64;0;02.iyl;0.123;15;33;0.99538;mar.44;0.63;11.mar;6
06.avq;0.64;0;02.iyl;0.123;15;33;0.99538;mar.44;0.63;11.mar;6
08.iyn;0.635;0.68;01.avq;0.403;19;56;0.99632;03.fev;yan.15;09.mar;5
06.mar;01.fev;0;2;0.083;17;24;0.99437;mar.59;0.55;11.fev;4
09.avq;0.45;0.38;02.may;0.081;34;66;0.99726;mar.15;0.58;09.avq;5
08.fev;0.78;0;02.fev;0.089;13;26;0.9978;mar.37;0.46;09.iyn;4
08.may;0.37;0.32;01.avq;0.066;26;51;0.99456;mar.38;0.72;11.avq;6
07.fev;0.57;0.05;02.mar;0.081;16;36;0.99564;mar.38;0.6;10.mar;6
07.fev;0.57;0.05;02.mar;0.081;16;36;0.99564;mar.38;0.6;10.mar;6
10.apr;0.43;0.5;02.mar;0.068;13;19;0.996;03.yan;0.87;11.apr;6
06.sen;0.41;0.31;2;0.079;21;51;0.99668;mar.47;0.55;09.may;6
05.may;0.49;0.03;01.avq;0.044;28;87;0.9908;03.may;0.82;14;8
5;0.38;0.01;01.iyn;0.048;26;60;0.99084;03.iyl;0.75;14;6
07.mar;0.44;0.2;01.iyn;0.049;24;64;0.9935;mar.38;0.57;11.iyl;6
05.sen;0.46;0;01.sen;0.077;25;44;0.99385;03.may;0.53;11.fev;5
07.may;0.58;0.2;2;0.073;34;44;0.99494;03.yan;0.43;09.mar;5
07.avq;0.58;0.13;02.yan;0.102;17;36;0.9944;mar.24;0.53;11.fev;6
8;0.715;0.22;02.mar;0.075;13;81;0.99688;mar.24;0.54;09.may;6
08.may;0.4;0.4;06.mar;0.05;3;10;0.99566;mar.28;0.56;12;4
7;0.69;0;01.sen;0.114;3;10;0.99636;mar.35;0.6;09.iyl;6
8;0.715;0.22;02.mar;0.075;13;81;0.99688;mar.24;0.54;09.may;6
09.avq;0.3;0.39;01.iyl;0.062;3;9;0.9948;mar.14;0.57;11.may;7
07.yan;0.46;0.2;01.sen;0.077;28;54;0.9956;mar.37;0.64;10.apr;6
07.yan;0.46;0.2;01.sen;0.077;28;54;0.9956;mar.37;0.64;10.apr;6
07.sen;0.765;0;2;0.084;9;22;0.99619;mar.33;0.68;10.sen;6
08.iyl;0.63;0.28;02.iyl;0.096;17;69;0.99734;mar.26;0.63;10.fev;6
7;0.42;0.19;02.mar;0.071;18;36;0.99476;mar.39;0.56;10.sen;5
11.mar;0.37;0.5;01.avq;0.09;20;47;0.99734;mar.15;0.57;10.may;5
07.yan;0.16;0.44;02.may;0.068;17;31;0.99328;mar.35;0.54;12.apr;6
8;0.6;0.08;02.iyn;0.056;3;7;0.99286;mar.22;0.37;13;5
7;0.6;0.3;04.may;0.068;20;110;0.99914;03.mar;yan.17;10.fev;5
7;0.6;0.3;04.may;0.068;20;110;0.99914;03.mar;yan.17;10.fev;5
07.iyn;0.74;0;01.sen;0.1;6;12;0.99521;mar.36;0.59;11;5
08.fev;0.635;0.1;02.yan;0.073;25;60;0.99638;mar.29;0.75;10.sen;6
05.sen;0.395;0.13;02.apr;0.056;14;28;0.99362;mar.62;0.67;12.apr;6
07.may;0.755;0;01.sen;0.084;6;12;0.99672;mar.34;0.49;09.iyl;4
08.fev;0.635;0.1;02.yan;0.073;25;60;0.99638;mar.29;0.75;10.sen;6
06.iyn;0.63;0;04.mar;0.093;51;77.5;0.99558;03.fev;0.45;09.may;5
06.iyn;0.63;0;04.mar;0.093;51;77.5;0.99558;03.fev;0.45;09.may;5
07.fev;0.53;0.14;02.yan;0.064;15;29;0.99323;mar.35;0.61;12.yan;6
05.iyl;0.6;0;01.apr;0.063;11;18;0.99191;mar.45;0.56;12.fev;6
07.iyn;yan.58;0;02.yan;0.137;5;9;0.99476;03.may;0.4;10.sen;3
05.fev;0.645;0;fev.15;0.08;15;28;0.99444;mar.78;0.61;12.may;6
06.iyl;0.86;0.07;2;0.1;20;57;0.99598;03.iyn;0.74;11.iyl;6
09.yan;0.37;0.32;02.yan;0.064;4;15;0.99576;03.mar;0.8;11.fev;6
8;0.28;0.44;01.avq;0.081;28;68;0.99501;mar.36;0.66;11.fev;5
07.iyn;0.79;0.21;02.mar;0.087;21;68;0.9955;03.dek;0.44;09.fev;5
07.may;0.61;0.26;01.sen;0.073;24;88;0.99612;03.mar;0.53;09.avq;5
09.iyl;0.69;0.32;02.may;0.088;22;91;0.9979;mar.29;0.62;10.yan;5
06.avq;0.68;0.09;03.sen;0.068;15;29;0.99524;mar.41;0.52;11.yan;4
09.iyl;0.69;0.32;02.may;0.088;22;91;0.9979;mar.29;0.62;10.yan;5
7;0.62;0.1;01.apr;0.071;27;63;0.996;mar.28;0.61;09.fev;5
07.may;0.61;0.26;01.sen;0.073;24;88;0.99612;03.mar;0.53;09.avq;5
06.may;0.51;0.15;3;0.064;12;27;0.9929;mar.33;0.59;12.avq;6
8;yan.18;0.21;01.sen;0.083;14;41;0.99532;mar.34;0.47;10.may;5
7;0.36;0.21;02.mar;0.086;20;65;0.99558;03.apr;0.54;10.yan;6
7;0.36;0.21;02.apr;0.086;24;69;0.99556;03.apr;0.53;10.yan;6
07.may;0.63;0.27;2;0.083;17;91;0.99616;mar.26;0.58;09.avq;6
05.apr;0.74;0;01.fev;0.041;16;46;0.99258;04.yan;0.59;12.may;6
09.sen;0.44;0.46;02.fev;0.091;10;41;0.99638;mar.18;0.69;11.sen;6
07.may;0.63;0.27;2;0.083;17;91;0.99616;mar.26;0.58;09.avq;6
09.yan;0.76;0.68;01.iyl;0.414;18;64;0.99652;02.sen;yan.33;09.yan;6
09.iyl;0.66;0.34;02.iyn;0.094;12;88;0.99796;mar.26;0.66;10.yan;5
5;0.74;0;01.fev;0.041;16;46;0.99258;04.yan;0.59;12.may;6
09.yan;0.34;0.42;01.avq;0.058;9;18;0.99392;mar.18;0.55;11.apr;5
09.yan;0.36;0.39;01.avq;0.06;21;55;0.99495;mar.18;0.82;11;7
06.iyl;0.46;0.24;01.iyl;0.077;18;34;0.9948;mar.39;0.6;10.iyn;6
06.iyl;0.46;0.24;01.iyl;0.077;18;34;0.9948;mar.39;0.6;10.iyn;6
06.iyl;0.46;0.24;01.iyl;0.077;18;34;0.9948;mar.39;0.6;10.iyn;6
06.iyl;0.46;0.24;01.iyl;0.077;18;34;0.9948;mar.39;0.6;10.iyn;6
06.may;0.52;0.11;01.avq;0.073;13;38;0.9955;mar.34;0.52;09.mar;5
07.apr;0.6;0.26;02.yan;0.083;17;91;0.99616;mar.29;0.56;09.avq;6
07.apr;0.6;0.26;02.yan;0.083;17;91;0.99616;mar.29;0.56;09.avq;6
07.avq;0.87;0.26;03.avq;0.107;31;67;0.99668;mar.26;0.46;09.fev;5
08.apr;0.39;0.1;01.iyl;0.075;6;25;0.99581;03.sen;0.43;09.iyl;6
09.yan;0.775;0.22;02.fev;0.079;12;48;0.9976;mar.18;0.51;09.iyn;5
07.fev;0.835;0;2;0.166;4;11;0.99608;mar.39;0.52;10;5
06.iyn;0.58;0.02;02.apr;0.069;19;40;0.99387;mar.38;0.66;12.iyn;6
6;0.5;0;01.apr;0.057;15;26;0.99448;mar.36;0.45;09.may;5
6;0.5;0;01.apr;0.057;15;26;0.99448;mar.36;0.45;09.may;5
6;0.5;0;01.apr;0.057;15;26;0.99448;mar.36;0.45;09.may;5
07.may;0.51;0.02;01.iyl;0.084;13;31;0.99538;mar.36;0.54;10.may;6
07.may;0.51;0.02;01.iyl;0.084;13;31;0.99538;mar.36;0.54;10.may;6
07.may;0.51;0.02;01.iyl;0.084;13;31;0.99538;mar.36;0.54;10.may;6
07.iyn;0.54;0.02;01.iyl;0.085;17;31;0.99589;mar.37;0.51;10.apr;6
07.may;0.51;0.02;01.iyl;0.084;13;31;0.99538;mar.36;0.54;10.may;6
11.may;0.42;0.48;02.iyn;0.077;8;20;0.99852;03.sen;0.53;11;5
08.fev;0.44;0.24;02.mar;0.063;10;28;0.99613;mar.25;0.53;10.fev;6
06.yan;0.59;0.01;02.yan;0.056;5;13;0.99472;mar.52;0.56;11.apr;5
07.fev;0.655;0.03;01.avq;0.078;7;12;0.99587;mar.34;0.39;09.may;5
07.fev;0.655;0.03;01.avq;0.078;7;12;0.99587;mar.34;0.39;09.may;5
06.sen;0.57;0;02.avq;0.081;21;41;0.99518;mar.41;0.52;10.avq;5
9;0.6;0.29;2;0.069;32;73;0.99654;mar.34;0.57;10;5
07.fev;0.62;0.01;02.mar;0.065;8;46;0.99332;mar.32;0.51;11.avq;6
07.iyn;0.645;0.03;01.sen;0.086;14;57;0.9969;mar.37;0.46;10.mar;5
07.iyn;0.645;0.03;01.sen;0.086;14;57;0.9969;mar.37;0.46;10.mar;5
07.fev;0.58;0.03;02.mar;0.077;7;28;0.99568;mar.35;0.52;10;5
06.yan;0.32;0.25;01.avq;0.086;5;32;0.99464;mar.36;0.44;10.yan;5
06.yan;0.34;0.25;01.avq;0.084;4;28;0.99464;mar.36;0.44;10.yan;5
07.mar;0.43;0.24;02.may;0.078;27;67;0.99648;03.iyn;0.59;11.yan;6
07.apr;0.64;0.17;05.apr;0.168;52;98;0.99736;mar.28;0.5;09.may;5
11.iyn;0.475;0.4;01.apr;0.091;6;28;0.99704;03.iyl;0.65;100.333.333.333.333;6
09.fev;0.54;0.31;02.mar;0.112;11;38;0.99699;mar.24;0.56;10.sen;5
08.mar;0.85;0.14;02.may;0.093;13;54;0.99724;mar.36;0.54;10.yan;5
11.iyn;0.475;0.4;01.apr;0.091;6;28;0.99704;03.iyl;0.65;100.333.333.333.333;6
8;0.83;0.27;2;0.08;11;63;0.99652;mar.29;0.48;09.avq;4
07.fev;0.605;0.02;01.sen;0.096;10;31;0.995;mar.46;0.53;11.avq;6
07.avq;0.5;0.09;02.fev;0.115;10;42;0.9971;mar.18;0.62;09.may;5
07.mar;0.74;0.08;01.iyl;0.094;10;45;0.99576;mar.24;0.5;09.avq;5
06.sen;0.54;0.3;02.fev;0.088;9;105;0.99725;mar.25;yan.18;10.may;6
8;0.77;0.32;02.yan;0.079;16;74;0.99656;mar.27;0.5;09.avq;6
06.iyn;0.61;0;01.iyn;0.069;4;8;0.99396;mar.33;0.37;10.apr;4
08.iyl;0.78;0.51;01.iyl;0.415;12;66;0.99623;3;yan.17;09.fev;5
07.may;0.58;0.56;03.yan;0.153;5;14;0.99476;mar.21;01.mar;11.iyn;6
08.iyl;0.78;0.51;01.iyl;0.415;12;66;0.99623;3;yan.17;09.fev;5
07.iyl;0.75;0.27;03.avq;0.11;34;89;0.99664;mar.24;0.45;09.mar;5
06.avq;0.815;0;01.fev;0.267;16;29;0.99471;mar.32;0.51;09.avq;3
07.fev;0.56;0.26;2;0.083;13;100;0.99586;mar.26;0.52;09.sen;5
08.fev;0.885;0.2;01.apr;0.086;7;31;0.9946;03.noy;0.46;10;5
05.fev;0.49;0.26;02.mar;0.09;23;74;0.9953;mar.71;0.62;12.fev;6
07.fev;0.45;0.15;2;0.078;10;28;0.99609;mar.29;0.51;09.sen;6
07.may;0.57;0.02;02.iyn;0.077;11;35;0.99557;mar.36;0.62;10.avq;6
07.may;0.57;0.02;02.iyn;0.077;11;35;0.99557;mar.36;0.62;10.avq;6
06.avq;0.83;0.09;01.avq;0.074;4;25;0.99534;mar.38;0.45;09.iyn;5
8;0.6;0.22;02.yan;0.08;25;105;0.99613;03.mar;0.49;09.sen;5
8;0.6;0.22;02.yan;0.08;25;105;0.99613;03.mar;0.49;09.sen;5
07.yan;0.755;0.15;01.avq;0.107;20;84;0.99593;mar.19;0.5;09.may;5
8;0.81;0.25;03.apr;0.076;34;85;0.99668;mar.19;0.42;09.fev;5
07.apr;0.64;0.07;01.avq;0.1;8;23;0.9961;03.mar;0.58;09.iyn;5
07.apr;0.64;0.07;01.avq;0.1;8;23;0.9961;03.mar;0.58;09.iyn;5
06.iyn;0.64;0.31;06.yan;0.083;7;49;0.99718;mar.35;0.68;10.mar;5
06.iyl;0.48;0.02;02.fev;0.08;36;111;0.99524;03.yan;0.53;09.iyl;5
6;0.49;0;02.mar;0.068;15;33;0.99292;mar.58;0.59;12.may;6
8;0.64;0.22;02.apr;0.094;5;33;0.99612;mar.37;0.58;11;5
07.yan;0.62;0.06;01.mar;0.07;5;12;0.9942;mar.17;0.48;09.avq;5
8;0.52;0.25;2;0.078;19;59;0.99612;03.mar;0.48;10.fev;5
06.apr;0.57;0.14;03.sen;0.07;27;73;0.99669;mar.32;0.48;09.fev;5
08.iyn;0.685;0.1;01.iyn;0.092;3;12;0.99745;mar.31;0.65;sen.55;6
08.iyl;0.675;0.1;01.iyn;0.09;4;11;0.99745;mar.31;0.65;sen.55;5
07.mar;0.59;0.26;2;0.08;17;104;0.99584;mar.28;0.52;09.sen;5
7;0.6;0.12;02.fev;0.083;13;28;0.9966;mar.52;0.62;10.fev;7
07.fev;0.67;0;02.fev;0.068;10;24;0.9956;mar.42;0.72;11.yan;6
07.sen;0.69;0.21;02.yan;0.08;33;141;0.9962;mar.25;0.51;09.sen;5
07.sen;0.69;0.21;02.yan;0.08;33;141;0.9962;mar.25;0.51;09.sen;5
07.iyn;0.3;0.42;2;0.052;6;24;0.9963;mar.44;0.82;11.sen;6
07.fev;0.33;0.33;01.iyl;0.061;3;13;0.996;mar.23;01.yan;10;8
8;0.5;0.39;02.iyn;0.082;12;46;0.9985;mar.43;0.62;10.iyl;6
07.iyl;0.28;0.3;2;0.062;18;34;0.9952;mar.28;0.9;11.mar;7
08.fev;0.24;0.34;05.yan;0.062;8;22;0.9974;mar.22;0.94;10.sen;6
6;0.51;0;02.yan;0.064;40;54;0.995;mar.54;0.93;10.iyl;6
08.yan;0.29;0.36;02.fev;0.048;35;53;0.995;mar.27;01.yan;12.apr;7
6;0.51;0;02.yan;0.064;40;54;0.995;mar.54;0.93;10.iyl;6
06.iyn;0.96;0;01.avq;0.082;5;16;0.9936;03.may;0.44;11.sen;6
06.apr;0.47;0.4;02.apr;0.071;8;19;0.9963;mar.56;0.73;10.iyn;6
08.fev;0.24;0.34;05.yan;0.062;8;22;0.9974;mar.22;0.94;10.sen;6
09.sen;0.57;0.25;2;0.104;12;89;0.9963;03.apr;0.9;10.yan;5
10;0.32;0.59;02.fev;0.077;3;15;0.9994;03.fev;0.78;09.iyn;5
06.fev;0.58;0;01.iyn;0.065;8;18;0.9966;mar.56;0.84;09.apr;5
10;0.32;0.59;02.fev;0.077;3;15;0.9994;03.fev;0.78;09.iyn;5
07.mar;0.34;0.33;02.may;0.064;21;37;0.9952;mar.35;0.77;12.yan;7
07.avq;0.53;0.01;01.iyn;0.077;3;19;0.995;mar.16;0.46;09.avq;5
07.iyl;0.64;0.21;02.fev;0.077;32;133;0.9956;mar.27;0.45;09.sen;5
07.avq;0.53;0.01;01.iyn;0.077;3;19;0.995;mar.16;0.46;09.avq;5
07.may;0.4;0.18;01.iyn;0.079;24;58;0.9965;mar.34;0.58;09.apr;5
7;0.54;0;02.yan;0.079;39;55;0.9956;mar.39;0.84;11.apr;6
06.apr;0.53;0.09;03.sen;0.123;14;31;0.9968;03.may;0.67;11;4
08.mar;0.26;0.37;01.apr;0.076;8;23;0.9974;mar.26;0.7;09.iyn;6
08.mar;0.26;0.37;01.apr;0.076;8;23;0.9974;mar.26;0.7;09.iyn;6
07.iyl;0.23;0.37;01.avq;0.046;23;60;0.9971;mar.41;0.71;12.yan;6
07.iyn;0.41;0.33;02.may;0.078;6;23;0.9957;03.mar;0.58;11.fev;5
07.avq;0.64;0;01.sen;0.072;27;55;0.9962;mar.31;0.63;11;5
07.sen;0.18;0.4;02.fev;0.049;38;67;0.996;mar.33;0.93;11.mar;5
07.apr;0.41;0.24;01.avq;0.066;18;47;0.9956;mar.37;0.62;10.apr;5
07.iyn;0.43;0.31;02.yan;0.069;13;74;0.9958;mar.26;0.54;09.sen;6
05.sen;0.44;0;01.iyn;0.042;3;11;0.9944;mar.48;0.85;11.iyl;6
06.yan;0.4;0.16;01.avq;0.069;11;25;0.9955;mar.42;0.74;10.yan;7
10.fev;0.54;0.37;15.apr;0.214;55;95;100.369;mar.18;0.77;9;6
10.fev;0.54;0.37;15.apr;0.214;55;95;100.369;mar.18;0.77;9;6
10;0.38;0.38;01.iyn;0.169;27;90;0.99914;mar.15;0.65;08.may;5
06.avq;0.915;0.29;04.avq;0.07;15;39;0.99577;mar.53;0.54;11.yan;5
7;0.59;0;01.iyl;0.052;3;8;0.996;mar.41;0.47;10.mar;5
07.mar;0.67;0.02;02.fev;0.072;31;92;0.99566;mar.32;0.68;110.666.666.666.667;6
07.fev;0.37;0.32;2;0.062;15;28;0.9947;mar.23;0.73;11.mar;7
07.apr;0.785;0.19;05.fev;0.094;19;98;0.99713;mar.16;0.52;956.666.666.666.667;6
06.sen;0.63;0.02;01.sen;0.078;18;30;0.99712;03.apr;0.75;09.avq;5
06.sen;0.58;0.2;yan.75;0.058;8;22;0.99322;mar.38;0.49;11.iyl;5
07.mar;0.67;0.02;02.fev;0.072;31;92;0.99566;mar.32;0.68;11.yan;6
07.apr;0.785;0.19;05.fev;0.094;19;98;0.99713;mar.16;0.52;09.iyn;6
06.sen;0.63;0.02;01.sen;0.078;18;30;0.99712;03.apr;0.75;09.avq;5
06.avq;0.67;0;01.sen;0.08;22;39;0.99701;03.apr;0.74;09.iyl;5
06.sen;0.58;0.01;01.sen;0.08;40;54;0.99683;03.apr;0.73;09.iyl;5
07.fev;0.38;0.31;2;0.056;15;29;0.99472;mar.23;0.76;11.mar;8
07.fev;0.37;0.32;2;0.062;15;28;0.9947;mar.23;0.73;11.mar;7
07.avq;0.32;0.44;02.iyl;0.104;8;17;0.99732;mar.33;0.78;11;7
06.iyn;0.58;0.02;2;0.062;37;53;0.99374;mar.35;0.76;11.iyn;7
07.iyn;0.49;0.33;01.sen;0.074;27;85;0.99706;mar.41;0.58;9;5
11.iyl;0.45;0.63;02.fev;0.073;7;23;0.99974;mar.21;0.69;10.sen;6
06.may;0.9;0;01.iyn;0.052;9;17;0.99467;03.may;0.63;10.sen;6
6;0.54;0.06;01.avq;0.05;38;89;0.99236;03.mar;0.5;okt.55;6
07.iyn;0.49;0.33;01.sen;0.074;27;85;0.99706;mar.41;0.58;9;5
08.apr;0.29;0.4;01.iyl;0.067;8;20;0.99603;mar.39;0.6;10.may;5
07.sen;0.2;0.35;01.iyl;0.054;7;15;0.99458;mar.32;0.8;11.sen;7
06.apr;0.42;0.09;02.mar;0.054;34;64;0.99724;mar.41;0.68;10.apr;6
06.fev;0.785;0;02.yan;0.06;6;13;0.99664;mar.59;0.61;10;4
06.avq;0.64;0.03;02.mar;0.075;14;31;0.99545;mar.36;0.58;10.apr;6
06.sen;0.63;0.01;02.apr;0.076;14;39;0.99522;mar.34;0.53;10.avq;6
06.avq;0.59;0.1;01.iyl;0.063;34;53;0.9958;mar.41;0.67;09.iyl;5
06.avq;0.59;0.1;01.iyl;0.063;34;53;0.9958;mar.41;0.67;09.iyl;5
07.mar;0.48;0.32;02.yan;0.062;31;54;0.99728;03.mar;0.65;10;7
06.iyl;01.apr;0.08;02.mar;0.067;19;32;0.99648;mar.52;0.57;11;4
07.mar;0.48;0.32;02.yan;0.062;31;54;0.99728;03.mar;0.65;10;7
07.mar;0.98;0.05;02.yan;0.061;20;49;0.99705;mar.31;0.55;09.iyl;3
10;0.69;0.11;01.apr;0.084;8;24;0.99578;fev.88;0.47;09.iyl;5
06.iyl;0.7;0.08;mar.75;0.067;8;16;0.99334;mar.43;0.52;12.iyn;5
07.iyn;0.35;0.6;02.iyn;0.073;23;44;0.99656;mar.38;0.79;11.yan;6
06.yan;0.6;0.08;01.avq;0.071;14;45;0.99336;mar.38;0.54;11;5
09.sen;0.5;0.5;13.avq;0.205;48;82;100.242;mar.16;0.75;08.avq;5
05.mar;0.47;0.11;02.fev;0.048;16;89;0.99182;mar.54;0.88;135.666.666.666.667;7
09.sen;0.5;0.5;13.avq;0.205;48;82;100.242;mar.16;0.75;08.avq;5
05.mar;0.47;0.11;02.fev;0.048;16;89;0.99182;mar.54;0.88;13.iyn;7
07.yan;0.875;0.05;05.iyl;0.082;3;14;0.99808;03.apr;0.52;10.fev;3
08.fev;0.28;0.6;3;0.104;10;22;0.99828;mar.39;0.68;10.iyn;5
05.iyn;0.62;0.03;01.may;0.08;6;13;0.99498;mar.66;0.62;10.yan;4
08.fev;0.28;0.6;3;0.104;10;22;0.99828;mar.39;0.68;10.iyn;5
07.fev;0.58;0.54;02.yan;0.114;3;9;0.99719;mar.33;0.57;10.mar;4
08.yan;0.33;0.44;01.may;0.042;6;12;0.99542;mar.35;0.61;10.iyl;5
06.avq;0.91;0.06;2;0.06;4;11;0.99592;mar.53;0.64;10.sen;4
7;0.655;0.16;02.yan;0.074;8;25;0.99606;mar.37;0.55;09.iyl;5
06.avq;0.68;0.21;02.yan;0.07;9;23;0.99546;mar.38;0.6;10.mar;5
6;0.64;0.05;01.sen;0.066;9;17;0.99496;mar.52;0.78;10.iyn;5
05.iyn;0.54;0.04;01.iyl;0.049;5;13;0.9942;mar.72;0.58;11.apr;5
06.fev;0.57;0.1;02.yan;0.048;4;11;0.99448;mar.44;0.76;10.avq;6
07.yan;0.22;0.49;01.avq;0.039;8;18;0.99344;mar.39;0.56;12.apr;6
05.iyn;0.54;0.04;01.iyl;0.049;5;13;0.9942;mar.72;0.58;11.apr;5
06.fev;0.65;0.06;01.iyn;0.05;6;18;0.99348;mar.57;0.54;noy.95;5
07.iyl;0.54;0.26;01.sen;0.089;23;147;0.99636;mar.26;0.59;09.iyl;5
06.apr;0.31;0.09;01.apr;0.066;15;28;0.99459;mar.42;0.7;10;7
7;0.43;0.02;01.sen;0.08;15;28;0.99492;mar.35;0.81;10.iyn;6
07.iyl;0.54;0.26;01.sen;0.089;23;147;0.99636;mar.26;0.59;09.iyl;5
06.sen;0.74;0.03;02.mar;0.054;7;16;0.99508;mar.45;0.63;11.may;6
06.iyn;0.895;0.04;02.mar;0.068;7;13;0.99582;mar.53;0.58;10.avq;6
06.sen;0.74;0.03;02.mar;0.054;7;16;0.99508;mar.45;0.63;11.may;6
07.may;0.725;0.04;01.may;0.076;8;15;0.99508;mar.26;0.53;09.iyn;5
07.avq;0.82;0.29;04.mar;0.083;21;64;0.99642;mar.16;0.53;09.apr;5
07.mar;0.585;0.18;02.apr;0.078;15;60;0.99638;mar.31;0.54;09.avq;5
06.fev;0.44;0.39;02.may;0.077;6;14;0.99555;mar.51;0.69;11;6
07.may;0.38;0.57;02.mar;0.106;5;12;0.99605;mar.36;0.55;11.apr;6
06.iyl;0.76;0.02;01.avq;0.078;6;12;0.996;mar.55;0.63;sen.95;3
06.avq;0.81;0.05;2;0.07;6;14;0.99562;mar.51;0.66;10.avq;6
07.may;0.38;0.57;02.mar;0.106;5;12;0.99605;mar.36;0.55;11.apr;6
07.yan;0.27;0.6;02.yan;0.074;17;25;0.99814;mar.38;0.72;10.iyn;6
07.sen;0.18;0.4;01.avq;0.062;7;20;0.9941;mar.28;0.7;11.yan;5
06.apr;0.36;0.21;02.fev;0.047;26;48;0.99661;mar.47;0.77;09.iyl;6
07.yan;0.69;0.04;02.yan;0.068;19;27;0.99712;mar.44;0.67;09.avq;5
06.apr;0.79;0.04;02.fev;0.061;11;17;0.99588;mar.53;0.65;10.apr;6
